human_ensembl_gene_id,human_accession,mouse_ensembl_gene_id,RNA-Seq,STD_rna,Proteomics,STD_prot,outlier,cluster
ENSG00000132912,Q9UJW0,ENSMUSG00000024603,624.6988443339552,31.633243572766748,12.85,2.655371913687422,1,4
ENSG00000133313,Q96KP4,ENSMUSG00000024644,730.7118660165038,211.8265353041579,53.28333333333334,6.951378760121381,1,0
ENSG00000133318,O95197,ENSMUSG00000024758,2009.2368563095667,476.1223388098845,87.89999999999999,22.05338976212047,1,2
ENSG00000133706,Q9P2J5,ENSMUSG00000024493,406.99750347167975,43.407060197723645,187.51666666666668,39.223075691060565,1,4
ENSG00000133835,P51659,ENSMUSG00000024507,4998.572557999205,1032.9353344055355,171.36666666666667,41.53950729927675,1,1
ENSG00000134046,Q9UBB5,ENSMUSG00000024513,880.3651984700776,257.1204969354854,19.400000000000002,5.487075723917066,1,0
ENSG00000134440,O43776,ENSMUSG00000024587,1698.1033185244617,182.1780390628107,204.86666666666665,26.46368581030743,1,0
ENSG00000134769,Q9Y4J8,ENSMUSG00000024302,47.14432900541763,106.68605686034016,59.9,11.83080724211159,1,4
ENSG00000008988,P60866,ENSMUSG00000028234,6506.865501902343,3185.3081602776083,143.16666666666669,34.73014060821907,1,3
ENSG00000023318,Q9BS26,ENSMUSG00000028343,1592.2984704882367,356.21179018503983,100.43333333333332,18.040916458613367,1,0
ENSG00000025039,Q9NQL2,ENSMUSG00000028278,104.77189558554058,138.67764699453738,18.53333333333333,3.7601418412962384,1,4
ENSG00000061918,Q02153,ENSMUSG00000028005,120.61346228620413,44.62981522518345,32.983333333333334,6.307905093346495,1,4
ENSG00000085719,O75131,ENSMUSG00000028228,903.7961394683772,535.5591898064678,49.25,11.107249884647413,1,0
ENSG00000086061,P31689,ENSMUSG00000028410,3414.2088057811034,1656.6061744755582,29.483333333333334,4.941423546577107,1,1
ENSG00000163191,P31949,ENSMUSG00000027907,195.6473937497171,68.91788110650558,117.86666666666667,35.888141031079705,1,4
ENSG00000163655,P49915,ENSMUSG00000027823,553.5220456144137,255.85867284009186,182.88333333333333,37.34415170634709,1,4
ENSG00000164111,P08758,ENSMUSG00000027712,1099.3773977489116,330.9325421204176,89.5,16.371072047975357,1,0
ENSG00000164687,Q01469,ENSMUSG00000027533,675.7708954801566,366.7925768200029,86.63333333333333,10.741260012990407,1,4
ENSG00000168827,Q96RP9,ENSMUSG00000027774,1326.5111744347357,742.9473193674168,11.299999999999999,1.9979989989987488,1,0
ENSG00000171503,Q16134,ENSMUSG00000027809,4022.9362598550815,1506.9596740552151,68.10000000000001,9.534149149242422,1,1
ENSG00000177646,Q9H845,ENSMUSG00000027710,629.008765123755,213.07542496485362,64.3,7.686871925562442,1,4
ENSG00000186432,O00629,ENSMUSG00000027782,946.3256796447164,237.61956414372656,38.06666666666667,8.768960409687494,1,0
ENSG00000196549,P08473,ENSMUSG00000027820,1381.0953884331304,1113.2902571346178,15.816666666666665,4.328240597132588,1,0
ENSG00000213281,P01111,ENSMUSG00000027852,529.1440287736573,57.983872758048335,18.150000000000002,5.215649528102899,1,4
ENSG00000244005,Q9Y697,ENSMUSG00000027618,707.4410769670525,109.82756096676536,36.88333333333333,7.5183553166012755,1,0
ENSG00000265808,O75396,ENSMUSG00000027879,706.2152059745337,147.72931749426323,24.7,6.527173967346052,1,0
ENSG00000105993,O75190,ENSMUSG00000029131,1229.5148282591015,48.449955312733664,11.65,3.9261940858801156,1,0
ENSG00000106244,Q13442,ENSMUSG00000029623,1506.5479245408133,371.29927630017863,14.833333333333334,3.276990489254839,1,0
ENSG00000109180,Q9NX40,ENSMUSG00000029152,2013.5066220775434,297.9348503878611,36.88333333333333,4.756644475538052,1,2
ENSG00000109519,Q9HAV7,ENSMUSG00000029198,1759.2144088030147,266.3447478146619,16.333333333333332,3.819249489974001,1,2
ENSG00000109606,O43143,ENSMUSG00000029169,1023.5178850478602,158.786764390206,31.26666666666667,11.246273456868575,1,0
ENSG00000109618,Q9HD40,ENSMUSG00000029173,1587.5572696014133,335.1148461346784,17.2,4.0689064870060605,1,0
ENSG00000109814,O60701,ENSMUSG00000029201,2208.561772555787,662.5808208381976,74.98333333333333,7.685158857607736,1,2
ENSG00000110801,O00233,ENSMUSG00000029440,876.6574091273487,160.43782466232366,18.616666666666667,4.39200030358226,1,0
ENSG00000111229,O15145,ENSMUSG00000029465,1302.7116610906266,207.68805326831023,64.18333333333334,12.162798471843011,1,0
ENSG00000111237,Q9UBQ0,ENSMUSG00000029462,780.8657053547723,159.2252676785264,35.333333333333336,7.797606470364266,1,0
ENSG00000111361,Q14232,ENSMUSG00000029388,415.27527580773113,44.43824604952163,62.43333333333333,14.244671518384225,1,4
ENSG00000111737,Q15286,ENSMUSG00000029518,335.93840228965297,126.8048582720337,25.333333333333332,6.622889600972271,1,4
ENSG00000111786,Q13242,ENSMUSG00000029538,439.3386893065662,61.63339960356336,96.53333333333335,21.574120298790092,1,4
ENSG00000115234,Q15036,ENSMUSG00000029146,352.6899874184703,53.67814017004058,138.91666666666666,17.65042964538446,1,4
ENSG00000115241,O15355,ENSMUSG00000029147,621.6015386702678,101.87429199198448,39.56666666666667,9.287985070329661,1,4
ENSG00000118777,Q9UNQ0,ENSMUSG00000029299,76.5809702467171,34.86096985398467,28.900000000000002,10.699719622494788,1,4
ENSG00000122971,P16219,ENSMUSG00000029545,2776.541816625,482.62536972786825,185.06666666666663,20.356587795273224,1,2
ENSG00000128050,P22234,ENSMUSG00000029247,4834.356484449435,996.9429295204071,33.9,5.575661395744903,1,1
ENSG00000128059,Q06203,ENSMUSG00000029246,443.6208645269233,106.3798995474866,71.08333333333333,20.75489500495405,1,4
ENSG00000130429,O15143,ENSMUSG00000029622,1050.785297654639,236.41678272418278,94.64999999999999,24.414974912950456,1,0
ENSG00000132341,P62826,ENSMUSG00000029430,1602.14417828166,228.20106870040803,55.9,12.129138468992759,1,0
ENSG00000138080,Q9Y6C2,ENSMUSG00000029163,419.2863057271748,177.61065941038717,101.46666666666668,16.24249570314447,1,4
ENSG00000138757,Q9UN86,ENSMUSG00000029405,1274.3336241456461,480.7831611870144,191.85,15.806296213850983,1,0
ENSG00000138768,O60763,ENSMUSG00000029407,1455.6788534071518,332.1397541798535,73.01666666666667,12.70785846107308,1,0
ENSG00000138772,P12429,ENSMUSG00000029484,72.72703052119685,19.980560438522502,95.28333333333332,17.331060748455837,1,4
ENSG00000139719,Q96AX1,ENSMUSG00000029434,467.47845168413346,198.9160686119385,53.78333333333333,12.649492743452866,1,4
ENSG00000101160,Q9UBR2,ENSMUSG00000016256,4614.2233082716475,460.3243997904382,125.81666666666666,31.82869250639533,1,1
ENSG00000101470,P02585,ENSMUSG00000017300,1130.9354204642116,2764.036139328688,8.84,3.8971784665319085,1,0
ENSG00000101473,O14734,ENSMUSG00000017307,279.6769441093215,69.34470122981746,21.666666666666668,5.1430211614056836,1,4
ENSG00000102024,P13797,ENSMUSG00000016382,1571.4015011612046,735.4987925922037,65.36666666666667,10.436218983265283,1,0
ENSG00000108406,Q8IX18,ENSMUSG00000018425,743.1800378890065,135.51480633176632,63.21666666666666,13.75738589509892,1,0
ENSG00000108465,Q96JB5,ENSMUSG00000018669,879.8779551956122,84.22203466976254,25.633333333333336,5.25953103105844,1,0
ENSG00000108671,O00231,ENSMUSG00000017428,2414.94897894289,383.57632618786135,94.66666666666667,11.614416329143134,1,2
ENSG00000109107,P09972,ENSMUSG00000017390,145.25229123120394,44.33368163403306,45.583333333333336,8.736914024223124,1,4
ENSG00000110841,Q86W92,ENSMUSG00000016487,798.1045724445561,315.85196139176935,12.716666666666667,2.6543674701643463,1,0
ENSG00000113140,P09486,ENSMUSG00000018593,1314.8917241070772,360.81179977653255,20.4,8.785214852238958,1,0
ENSG00000116750,Q9Y5K5,ENSMUSG00000018189,317.8035855882126,62.36325304424384,68.98333333333333,12.963242907030118,1,4
ENSG00000120137,Q9H999,ENSMUSG00000018846,1118.8039982442297,645.0805748185963,146.13333333333333,24.02903798878904,1,0
ENSG00000124172,P56381,ENSMUSG00000016252,5282.476812738795,2849.2024979211715,165.53333333333333,9.03939526000864,1,3
ENSG00000124193,Q13247,ENSMUSG00000016921,2977.936055991331,1166.429502224957,57.21666666666667,14.555880827578477,1,2
ENSG00000124212,Q16647,ENSMUSG00000017969,16.704421264671172,16.243908499976023,21.883333333333336,4.5906063506542,1,4
ENSG00000126858,Q8IXI2,ENSMUSG00000017686,719.0359439896765,159.33531429418272,104.96666666666668,19.731362514197208,1,0
ENSG00000128641,O43795,ENSMUSG00000018417,3072.47196458657,1583.8997949582758,33.166666666666664,10.44905099359108,1,2
ENSG00000129245,P51116,ENSMUSG00000018765,891.7873027116593,190.81162298167047,56.833333333333336,10.872104978644506,1,0
ENSG00000132510,O15054,ENSMUSG00000018476,768.7655510403611,253.52247228532488,184.3166666666667,22.178675944849974,1,0
ENSG00000133392,P35749,ENSMUSG00000018830,122.38992248297969,94.34987738872621,41.2,26.261606957686347,1,4
ENSG00000136450,Q07955,ENSMUSG00000018379,1997.2618689666767,530.2675862974027,81.16666666666667,18.69819955682008,1,2
ENSG00000007933,P31513,ENSMUSG00000026691,5639.130629361025,1100.970369180403,120.81666666666668,43.8198318877043,1,3
ENSG00000026025,P08670,ENSMUSG00000026728,561.4729978927007,278.6894186360776,102.23333333333335,37.959223736355135,1,4
ENSG00000065328,Q7L590,ENSMUSG00000026669,531.0788613706042,227.97793975635588,184.71666666666667,30.676076454896684,1,4
ENSG00000067704,Q9NSE4,ENSMUSG00000026618,984.786937712906,301.55491090551527,31.283333333333335,4.989756173067645,1,0
ENSG00000072080,Q13103,ENSMUSG00000026295,3727.771574180597,1168.3342925880852,11.5,3.0750609750052114,1,1
ENSG00000072195,Q15772,ENSMUSG00000026207,89.89443906165513,117.29701318469391,115.36666666666666,27.89148018063342,1,4
ENSG00000076003,Q14566,ENSMUSG00000026355,95.58187607328568,48.79206946309599,41.43333333333334,14.196854111621583,1,4
ENSG00000081248,Q13698,ENSMUSG00000026407,159.64829951918298,378.3059199138212,123.89999999999999,18.490429957142698,1,4
ENSG00000081277,Q13835,ENSMUSG00000026413,33.66313120517224,71.19530916000433,20.849999999999998,6.752999333629465,1,4
ENSG00000085978,Q676U5,ENSMUSG00000026289,738.3935324394621,230.5983515558499,63.71666666666667,8.609626395301174,1,0
ENSG00000086475,P49903,ENSMUSG00000026662,579.3920982448568,139.607920560219,25.333333333333332,4.884123940551332,1,4
ENSG00000091483,P07954,ENSMUSG00000026526,3165.380606852182,1514.6446662871106,85.68333333333334,12.631455445302679,1,2
ENSG00000100034,P49593,ENSMUSG00000026181,386.6115048401928,170.23694854987815,24.516666666666666,4.47098050394616,1,4
ENSG00000115091,P61158,ENSMUSG00000026341,1608.304940459095,508.99909058404177,144.04999999999998,24.54341052095246,1,0
ENSG00000115648,Q9BV36,ENSMUSG00000026303,35.7810403675433,5.374107384807707,234.38333333333335,70.75205768503604,1,4
ENSG00000115687,Q96RG2,ENSMUSG00000026274,22.599333406510024,16.916448202682606,18.116666666666664,3.657002415458139,1,4
ENSG00000115866,P14868,ENSMUSG00000026356,1263.3119811928066,319.9271625993127,200.9,26.055402510803773,1,0
ENSG00000183048,Q9UBX3,ENSMUSG00000025792,3103.0610612885685,225.9930930171672,13.35,3.1760037783352844,1,2
ENSG00000185359,O14964,ENSMUSG00000025793,434.75772118100946,153.583590566347,73.9,19.05392348048034,1,4
ENSG00000185627,Q9UNM6,ENSMUSG00000025487,906.7199852117601,84.13201032642405,54.76666666666666,7.6922471792491605,1,0
ENSG00000188846,P50914,ENSMUSG00000025794,4407.458064038091,1929.6083126334288,43.5,6.753073374397763,1,1
ENSG00000163352,Q9Y5L5,ENSMUSG00000078173,0.8682338287759267,2.1267298579239986,21.366666666666664,5.665921519635324,1,4
ENSG00000164144,P53367,ENSMUSG00000074513,370.6255345499564,154.35409404376264,12.866666666666669,2.1509687739868912,1,4
ENSG00000165323,Q8TDW7,ENSMUSG00000074505,0.4537508101261542,0.5646462609594285,41.38333333333333,8.865983682968666,1,4
ENSG00000167107,Q96CM8,ENSMUSG00000076435,2745.1682904910717,619.7125207128826,90.01666666666665,13.154074147071949,1,2
ENSG00000168806,O60294,ENSMUSG00000074890,160.87349711380764,26.226167977923637,88.63333333333333,6.214391898381263,1,4
ENSG00000184470,Q9NNW7,ENSMUSG00000075704,901.1071546330612,169.50238214627544,66.14999999999999,20.75290341133018,1,0
ENSG00000185236,Q15907,ENSMUSG00000077450,1318.4588700722768,301.26976299453815,77.89999999999999,19.874707545018115,1,0
ENSG00000198055,P43250,ENSMUSG00000074886,351.314903577693,66.51575966109398,93.86666666666666,19.35765137269154,1,4
ENSG00000198843,P62341,ENSMUSG00000075700,3288.499627658764,989.8698081421876,30.450000000000003,11.065035020278968,1,1
ENSG00000105538,Q5U651,ENSMUSG00000044562,174.9953049679548,15.391037797908735,43.416666666666664,12.433248435813814,1,4
ENSG00000105640,Q02543,ENSMUSG00000045128,6674.703525108606,1090.114655202942,119.81666666666666,19.294291038197454,1,3
ENSG00000128311,Q16762,ENSMUSG00000044986,4613.4309309520395,584.577294502247,150.35000000000002,7.600986778044015,1,1
ENSG00000128534,O95777,ENSMUSG00000044155,101.50261210641861,15.148816903089104,30.933333333333334,7.503243742986541,1,4
ENSG00000138778,Q02224,ENSMUSG00000045328,22.723872204318997,15.492108760305069,87.7,12.89930230671411,1,4
ENSG00000141447,Q9BXW6,ENSMUSG00000044252,1973.6877886010298,177.2598044222897,19.383333333333336,1.8497747610632664,1,2
ENSG00000143107,Q5VTL7,ENSMUSG00000045326,8.75416067452076,7.579228936786064,195.91666666666666,92.94814504155887,1,4
ENSG00000143727,P24666,ENSMUSG00000044573,1602.5742218749483,139.43000788787447,122.21666666666665,19.7131850969514,1,0
ENSG00000154262,Q8N139,ENSMUSG00000044749,2680.3882942580203,886.5392352512251,107.71666666666665,23.7751480892689,1,2
ENSG00000165527,P62330,ENSMUSG00000044147,390.0485109060796,180.83765015870802,39.61666666666667,10.615538924928241,1,4
ENSG00000165568,Q96JD6,ENSMUSG00000045410,938.4714329409493,293.27552612503786,50.04999999999999,6.844486832480577,1,0
ENSG00000048405,Q2TB10,ENSMUSG00000039841,186.99288105984553,61.65392516501671,13.266666666666666,3.136027210766301,1,4
ENSG00000066044,Q15717,ENSMUSG00000040028,768.4154131334899,152.90293885917455,64.21666666666667,13.687573439681218,1,0
ENSG00000069535,P27338,ENSMUSG00000040147,5176.254351958575,2277.3453964366895,78.03333333333335,19.782686032656603,1,1
ENSG00000103266,Q9UNE7,ENSMUSG00000039615,1314.2986761955408,295.9295333224766,11.766666666666667,2.6507860469428066,1,0
ENSG00000105559,Q9H4M7,ENSMUSG00000040428,53.77999558808827,33.11854858947452,208.85000000000002,10.289169062660012,1,4
ENSG00000107938,Q3B7T1,ENSMUSG00000039990,351.6384457607026,110.10093821660749,144.51666666666665,36.86035358846503,1,4
ENSG00000117009,O15229,ENSMUSG00000039783,4530.777652885418,758.7115571044712,16.450000000000003,4.658218543606557,1,1
ENSG00000119383,Q15257,ENSMUSG00000039515,791.7921705588033,119.40787033175584,53.13333333333333,4.230681584173721,1,0
ENSG00000119514,Q8IXK2,ENSMUSG00000039774,6.106675280988974,4.639700584623037,52.68333333333334,58.33442951351,1,4
ENSG00000124201,Q9P2E3,ENSMUSG00000039501,785.4841840525532,295.72810983997095,215.9333333333333,37.411638117926174,1,0
ENSG00000054690,Q9ULM0,ENSMUSG00000060716,7.028018513287583,3.5888701188781194,53.18333333333333,11.153370193204685,1,4
ENSG00000062038,P22223,ENSMUSG00000061048,6.2834134119603355,6.396662023241517,128.1,26.81014733267984,1,4
ENSG00000063177,Q07020,ENSMUSG00000059070,4086.50191694264,857.7744197617998,95.03333333333332,9.45106695916745,1,1
ENSG00000070367,O00471,ENSMUSG00000061244,527.6699543510825,109.64432639294104,13.6,2.3571168829737745,1,4
ENSG00000074800,P06733,ENSMUSG00000059040,929.2973475888147,389.4436659632439,57.01666666666667,12.018721507159846,1,0
ENSG00000074800,P06733,ENSMUSG00000063524,6525.899816472794,1560.1437835626664,57.01666666666667,12.018721507159846,1,3
ENSG00000080493,Q9Y6R1,ENSMUSG00000060961,1976.0484583897935,1011.2335131152034,29.55,6.413657302974645,1,2
ENSG00000092199,P07910,ENSMUSG00000060373,2040.8966524844418,280.74535473532626,71.71666666666667,17.661870418125787,1,2
ENSG00000099783,P52272,ENSMUSG00000059208,1490.5936726510433,162.40164091475822,121.53333333333335,25.604348588992977,1,0
ENSG00000100316,P39023,ENSMUSG00000060036,5058.1330386143045,630.590129937769,69.38333333333334,10.220061969805595,1,1
ENSG00000100410,Q7RTV0,ENSMUSG00000061360,448.5260109505809,73.65989998545243,164.93333333333337,37.10566892897454,1,4
ENSG00000100567,P25788,ENSMUSG00000060073,2716.7455841447036,824.988801182008,93.31666666666668,16.364769068540706,1,2
ENSG00000102763,A3KMH1,ENSMUSG00000058997,3329.994310109727,456.91369439358886,144.13333333333333,27.44956587391988,1,1
ENSG00000181915,Q96SZ5,ENSMUSG00000057134,311.0533310899495,134.00465184185936,66.64999999999999,10.809949121064351,1,4
ENSG00000183044,P80404,ENSMUSG00000057880,6970.415563821651,4325.026253385401,96.26666666666665,10.924773071632506,1,3
ENSG00000183576,Q86TU7,ENSMUSG00000056770,1627.6105465631651,396.35077905848647,43.083333333333336,8.378882184794499,1,0
ENSG00000184840,Q9BVK6,ENSMUSG00000058569,850.0296611907066,163.44955340808136,40.51666666666667,10.312209591870536,1,0
ENSG00000184903,Q96T52,ENSMUSG00000056899,543.4900171084136,124.36315104489913,10.016666666666667,1.8712740757747557,1,4
ENSG00000197111,Q15366,ENSMUSG00000056851,5268.169130198084,809.3087248320173,68.86666666666666,14.148451034182742,1,3
ENSG00000198848,P23141,ENSMUSG00000074156,6.4624063019085005,15.829597950222242,241.58333333333334,19.554274894934526,1,4
ENSG00000274286,P18089,ENSMUSG00000058620,91.99365085504782,28.14522939805298,75.14999999999999,10.9564136468098,1,4
ENSG00000060688,Q96DI7,ENSMUSG00000074088,165.21250507541302,28.461145933731014,21.233333333333334,3.863504454076203,1,4
ENSG00000099246,Q9NP72,ENSMUSG00000073639,2051.3918002933465,1264.2189460976379,92.33333333333333,18.56078302945936,1,2
ENSG00000103024,Q13232,ENSMUSG00000073435,448.2358559579122,100.57941000237206,38.88333333333333,8.457048342457705,1,4
ENSG00000103150,O95822,ENSMUSG00000074064,2179.9977765553745,313.712989388896,33.35,4.69670096982978,1,2
ENSG00000214753,Q1KMD3,ENSMUSG00000071659,1921.14509700568,423.94929943907096,52.49999999999999,12.277133215861104,1,2
ENSG00000237172,Q6UX72,ENSMUSG00000069920,15.606505573750406,6.675007903848461,28.133333333333336,5.611298126696413,1,4
ENSG00000254772,P26641,ENSMUSG00000071644,2822.212634333698,882.8062240521688,37.166666666666664,5.979855070707539,1,2
ENSG00000069020,O15021,ENSMUSG00000034751,155.36675865537248,19.241592877536796,61.53333333333333,14.929389360140176,1,4
ENSG00000071894,Q10570,ENSMUSG00000034022,960.2362353573488,244.63837698117376,21.383333333333336,4.83835371450524,1,0
ENSG00000073969,P46459,ENSMUSG00000034187,260.2700515840168,120.1257998508286,42.1,8.530885065454816,1,4
ENSG00000080854,Q9UPX0,ENSMUSG00000034275,1.4300179218164761,2.1732001471722366,115.84999999999998,27.841892895419303,1,4
ENSG00000083642,Q9NTI5,ENSMUSG00000034021,341.4754693261162,78.90039676736008,27.75,7.304176887233769,1,4
ENSG00000088256,P29992,ENSMUSG00000034781,1333.4095352003649,108.25228025744565,135.75,25.139669846678576,1,0
ENSG00000100592,Q9Y4D1,ENSMUSG00000034574,963.6680181028336,349.00266165080694,14.549999999999999,4.051049246800142,1,0
ENSG00000119638,Q8TD19,ENSMUSG00000034290,968.0172678609855,307.16520162980896,47.03333333333334,9.720219476260125,1,0
