ensembl_id,uniprot_id
ENSMUSG00000031993.8,Q6P4T1
ENSMUSG00000031994.14,"['F8VQ15', 'F6U6K2']"
ENSMUSG00000031995.10,P56677
ENSMUSG00000031996.18,Q06335
ENSMUSG00000031997.10,Q61143
ENSMUSG00000020893.18,O35973
ENSMUSG00000020894.18,P63044
ENSMUSG00000020895.15,Q9CPV0
ENSMUSG00000020897.13,O70126
ENSMUSG00000020898.19,Q5SUQ9
ENSMUSG00000020899.17,Q5SUR0
ENSMUSG00000020900.16,Q61879
ENSMUSG00000020901.14,Q5SW28
ENSMUSG00000020902.13,O09118
ENSMUSG00000020903.14,O88983
ENSMUSG00000020905.12,Q8BUM9
ENSMUSG00000030291.13,Q9CQ39
ENSMUSG00000030298.11,Q9D1M0
ENSMUSG00000030301.18,Q9D8L5
ENSMUSG00000030302.18,Q9R0K7
ENSMUSG00000030303.16,Q7TNT2
ENSMUSG00000030304.12,Q9CR89
ENSMUSG00000030306.15,Q3UV71
ENSMUSG00000030309.17,Q05A80
ENSMUSG00000030313.16,A2RSQ0
ENSMUSG00000030314.17,Q9D906
ENSMUSG00000030315.16,Q80V24
ENSMUSG00000060600.16,P21550
ENSMUSG00000060601.14,Q60644
ENSMUSG00000060613.11,Q91W64
ENSMUSG00000060621.7,"['A0A1L1SVH6', 'H7BX48']"
ENSMUSG00000060636.15,O55142
ENSMUSG00000060639.6,P62806
ENSMUSG00000060657.9,Q8BJ34
ENSMUSG00000060671.13,P98199
ENSMUSG00000060675.14,Q8R3U1
ENSMUSG00000060678.6,P62806
ENSMUSG00000060679.15,Q9D7N3
ENSMUSG00000033965.11,O70324
ENSMUSG00000033966.9,Q3TZA2
ENSMUSG00000033967.5,Q9D7D1
ENSMUSG00000033970.16,Q8R323
ENSMUSG00000033972.10,E9PUS4
ENSMUSG00000033981.15,"['G5E8H1', 'A0A0A6YW90', 'E9QKC0']"
ENSMUSG00000033983.15,Q5SU73
ENSMUSG00000033985.18,Q8VCT9
ENSMUSG00000033987.17,"['A2A520', 'K3W4R0', 'E9Q7P0']"
ENSMUSG00000033991.10,F8VPK0
ENSMUSG00000033998.10,O08581
ENSMUSG00000051682.16,Q3LRV9
ENSMUSG00000051695.7,P60335
ENSMUSG00000051703.15,Q8BG75
ENSMUSG00000051705.14,Q9D2Z4
ENSMUSG00000051716.7,G3X9D6
ENSMUSG00000051721.7,Q6NV72
ENSMUSG00000051723.8,
ENSMUSG00000051727.15,"['F7DE04', 'A0A0U1RPQ8', 'A0A0U1RPG8', 'A0A0U1RNG7', 'Q5EER8']"
ENSMUSG00000051730.16,Q8K1A0
ENSMUSG00000051735.8,Q80UW3
ENSMUSG00000051736.9,Q8CF36
ENSMUSG00000003031.15,P46414
ENSMUSG00000003032.9,Q60793
ENSMUSG00000003033.16,P35585
ENSMUSG00000003037.17,P55258
ENSMUSG00000003038.16,P09602
ENSMUSG00000003039.10,Q9CR80
ENSMUSG00000003051.14,Q3UPW2
ENSMUSG00000003053.18,Q64458
ENSMUSG00000003062.14,Q9DCI3
ENSMUSG00000003068.18,Q9WTK7
ENSMUSG00000003070.7,P52801
ENSMUSG00000003072.16,Q9D3D9
ENSMUSG00000025035.10,Q9WUL7
ENSMUSG00000025036.8,Q925N2
ENSMUSG00000025037.7,Q64133
ENSMUSG00000025038.8,Q9D485
ENSMUSG00000025040.14,Q9DB70
ENSMUSG00000025041.18,Q3V1L4
ENSMUSG00000025044.17,P30204
ENSMUSG00000025047.10,Q6NS46
ENSMUSG00000025049.7,F8VPY2
ENSMUSG00000025050.9,Q99NA9
ENSMUSG00000025056.5,Q61066
ENSMUSG00000036198.13,B1AUC7
ENSMUSG00000036199.10,Q9ERS2
ENSMUSG00000036202.17,Q6PR54
ENSMUSG00000036206.13,Q921I6
ENSMUSG00000036208.14,Q8R2U2
ENSMUSG00000036211.5,I7HFT9
ENSMUSG00000036214.15,Q8R0E5
ENSMUSG00000036216.6,Q91V13
ENSMUSG00000036223.17,"['A0A0R4J0M5', 'A0A494BA00']"
ENSMUSG00000036225.16,Q5M956
ENSMUSG00000036241.4,Q6ZWZ2
ENSMUSG00000022748.9,Q9CZT6
ENSMUSG00000022749.9,Q8K0F1
ENSMUSG00000022750.19,Q99JN2
ENSMUSG00000022751.10,Q9JHW2
ENSMUSG00000022752.10,Q9CZW5
ENSMUSG00000022754.7,"['A0A338P6Q2', 'A9C432', 'Q8BFU6']"
ENSMUSG00000022756.18,Q8BLQ7
ENSMUSG00000022757.20,"['F6QJV5', 'Q9Z1A1', 'B8JJG7', 'B8JJG8', 'B8JJG9']"
ENSMUSG00000022758.15,O54803
ENSMUSG00000022759.16,Q14BP6
ENSMUSG00000022760.18,Q8VCZ3
ENSMUSG00000024798.16,P32304
ENSMUSG00000024799.17,Q71KT5
ENSMUSG00000024800.9,O88796
ENSMUSG00000024803.10,Q9CR42
ENSMUSG00000024805.17,Q3UK78
ENSMUSG00000024807.19,"['A0A0R4J1R1', 'D3YZH4', 'D3Z1Y1', 'E9QQ99']"
ENSMUSG00000024810.17,Q8BVZ5
ENSMUSG00000024811.13,Q3UES3
ENSMUSG00000024812.12,Q9Z0U1
ENSMUSG00000024816.13,Q3UFK8
ENSMUSG00000024817.14,Q7TMI3
ENSMUSG00000030471.18,Q9CWU2
ENSMUSG00000030474.10,Q91Y57
ENSMUSG00000030483.15,"['G3X8Q9', 'Q9WUD0']"
ENSMUSG00000030484.6,Q9D7Z7
ENSMUSG00000030486.10,"['E9Q8I5', 'Q8CCP6']"
ENSMUSG00000030493.14,Q8BHL6
ENSMUSG00000030494.14,Q8BWR8
ENSMUSG00000030495.13,P63115
ENSMUSG00000030498.16,P11862
ENSMUSG00000030499.10,Q8K0E1
ENSMUSG00000030505.18,Q922H1
ENSMUSG00000025647.17,Q9D7I0
ENSMUSG00000025648.19,Q6DTY7
ENSMUSG00000025650.14,Q63870
ENSMUSG00000025651.15,Q9CZ13
ENSMUSG00000025656.18,Q3UTH8
ENSMUSG00000025658.17,Q80YA9
ENSMUSG00000025665.18,"['A2CEE5', 'A2CEE6', 'E9PUP0', 'A2CEE7', 'B1B0X3', 'B1B0X2', 'B1B0X4', 'B1B0X1', 'A2CEE8', 'B2GVN8']"
ENSMUSG00000025666.17,Q9JJG6
ENSMUSG00000025701.13,P48999
ENSMUSG00000025702.16,Q9DBD2
ENSMUSG00000025722.17,Q9CWR1
ENSMUSG00000046242.9,A0A1L1SUL6
ENSMUSG00000046245.14,Q2YFS3
ENSMUSG00000046269.18,Q8CEG8
ENSMUSG00000046275.3,Q8C838
ENSMUSG00000046280.10,Q8BSD5
ENSMUSG00000046295.14,A8VU90
ENSMUSG00000046311.14,Q8C827
ENSMUSG00000046312.5,Q69ZQ1
ENSMUSG00000046314.17,"['D6RJ81', 'B8JJ84', 'Q3TYA4']"
ENSMUSG00000046318.17,Q3MI99
ENSMUSG00000046321.9,Q673U1
ENSMUSG00000060402.9,Q8BQ86
ENSMUSG00000060407.7,P56593
ENSMUSG00000060416.3,
ENSMUSG00000060419.9,
ENSMUSG00000060427.16,Q3UTQ6
ENSMUSG00000060429.13,Q99L88
ENSMUSG00000060438.6,
ENSMUSG00000060441.16,"['D3YYU4', 'E9PV98']"
ENSMUSG00000060445.12,Q9CUU3
ENSMUSG00000060450.15,Q9JI90
ENSMUSG00000060459.15,"['Q6S9I0', 'Q6S9I3', 'A0A338P733', 'A0A338P699', 'A0A338P7D0', 'E0CYI5', 'Q6S9I2']"
ENSMUSG00000029608.11,P47708
ENSMUSG00000029610.14,Q8R010
ENSMUSG00000029613.16,Q9Z2R9
ENSMUSG00000029614.14,P47911
ENSMUSG00000029616.10,P57759
ENSMUSG00000029617.11,Q8C1Y8
ENSMUSG00000029621.15,Q9R0Q6
ENSMUSG00000029622.17,Q9WV32
ENSMUSG00000029623.15,Q3UHX2
ENSMUSG00000029624.11,Q8C2E4
ENSMUSG00000029625.17,Q8BQZ5
ENSMUSG00000010505.17,Q8CFC2
ENSMUSG00000010517.8,P54731
ENSMUSG00000010538.15,Q9DA44
ENSMUSG00000010554.15,Q9CQG2
ENSMUSG00000010592.10,Q64368
ENSMUSG00000010601.15,"['B2RT54', 'H3BKF5']"
ENSMUSG00000010607.9,P0C1P0
ENSMUSG00000010608.16,B2RY56
ENSMUSG00000010609.16,"['A0A0R4J1F2', 'Q3U4P5', 'D3Z0X1']"
ENSMUSG00000010651.5,Q8VCH0
ENSMUSG00000010660.4,Q8R3B1
ENSMUSG00000010663.6,Q920L1
ENSMUSG00000036502.15,Q8BHW5
ENSMUSG00000036503.14,O54965
ENSMUSG00000036504.7,Q9DAK9
ENSMUSG00000036513.16,Q8BXC6
ENSMUSG00000036523.17,Q3UHK3
ENSMUSG00000036526.9,Q8CIS0
ENSMUSG00000036528.17,O35711
ENSMUSG00000036529.18,Q6ZPE2
ENSMUSG00000036533.10,Q9CQC5
ENSMUSG00000036534.7,Q8BWH0
ENSMUSG00000036537.7,Q8R3P8
ENSMUSG00000034252.15,Q6P7W0
ENSMUSG00000034254.18,"['G3UWV6', 'A0A0R4J263', 'G3UXY8', 'G3UY51', 'G3UYV9']"
ENSMUSG00000034255.19,A2AB59
ENSMUSG00000034258.5,A0A0R4J0E9
ENSMUSG00000034259.9,Q921I9
ENSMUSG00000034263.14,Q8R3P6
ENSMUSG00000034265.9,Q8BQQ1
ENSMUSG00000034266.7,O35284
ENSMUSG00000034269.13,Q5XJV7
ENSMUSG00000034271.17,P97875
ENSMUSG00000034274.12,"['A0A0R4J0J6', 'Q5SVF9', 'Q5SVF8']"
ENSMUSG00000011096.18,Q9D1F4
ENSMUSG00000011114.19,Q3UB74
ENSMUSG00000011148.15,P28650
ENSMUSG00000011158.9,G3X8S2
ENSMUSG00000011171.12,P41588
ENSMUSG00000011179.9,P00860
ENSMUSG00000011254.17,Q9CY52
ENSMUSG00000011256.17,O35674
ENSMUSG00000011257.20,"['A3KFU8', 'A3KFU5', 'Q91YZ8', 'Q6PHQ9', 'V9GXG3']"
ENSMUSG00000011263.17,"['E9Q180', 'D3YUP5']"
ENSMUSG00000011267.9,E9Q6W4
ENSMUSG00000011305.12,Q8BVZ1
ENSMUSG00000027255.15,Q99K28
ENSMUSG00000027257.14,Q99JB8
ENSMUSG00000027259.16,Q80SY6
ENSMUSG00000027261.3,Q9WU19
ENSMUSG00000027263.13,Q9D4F8
ENSMUSG00000027272.6,O70481
ENSMUSG00000027273.14,P60879
ENSMUSG00000027274.17,Q9JI70
ENSMUSG00000027276.8,Q9QXX0
ENSMUSG00000027281.17,Q9D7Y9
ENSMUSG00000027282.18,Q791V5
ENSMUSG00000040276.16,Q61644
ENSMUSG00000040280.11,Q4FZG9
ENSMUSG00000040282.14,Q3U4G0
ENSMUSG00000040283.15,Q8BJE2
ENSMUSG00000040287.10,Q8BZ71
ENSMUSG00000040289.9,Q9QUM5
ENSMUSG00000040296.16,Q6Q899
ENSMUSG00000040297.13,Q8C341
ENSMUSG00000040302.18,Q8K2X2
ENSMUSG00000040310.13,O35137
ENSMUSG00000040312.15,Q8K2I2
ENSMUSG00000025141.4,Q08AU7
ENSMUSG00000025142.19,Q8VBT9
ENSMUSG00000025144.18,Q8C4X1
ENSMUSG00000025145.14,Q8CIM1
ENSMUSG00000025147.8,Q8VI63
ENSMUSG00000025150.11,P08074
ENSMUSG00000025151.17,Q9QYH6
ENSMUSG00000025153.10,P19096
ENSMUSG00000025154.16,Q8BRH3
ENSMUSG00000025155.16,Q8C2P3
ENSMUSG00000025156.18,"['D6RCV3', 'A0A140LJB7', 'B1ATU4', 'G3UXW9', 'Q3MIA8']"
ENSMUSG00000040594.20,Q99NF8
ENSMUSG00000040596.16,"['D6RH56', 'D3YZK0', 'A0A0R4J1T0', 'E9Q3B2']"
ENSMUSG00000040599.14,Q9CY25
ENSMUSG00000040605.8,"['A0A0R4J0I8', 'A0A338P6C9', 'A0A338P773']"
ENSMUSG00000040606.15,Q69ZS8
ENSMUSG00000040612.14,B5TVM2
ENSMUSG00000040613.15,P51908
ENSMUSG00000040616.4,Q99LG1
ENSMUSG00000040618.8,Q8BH04
ENSMUSG00000040620.16,Q80VY9
ENSMUSG00000040621.15,Q8BHE1
ENSMUSG00000030509.18,Q91ZU0
ENSMUSG00000030510.12,Q1A3B0
ENSMUSG00000030512.14,P57784
ENSMUSG00000030513.15,"['H3BLN2', 'H3BJL4', 'E9Q4D0', 'F6XJP7']"
ENSMUSG00000030515.10,Q8BLY2
ENSMUSG00000030516.15,P39447
ENSMUSG00000030518.18,Q6A044
ENSMUSG00000030519.15,P98084
ENSMUSG00000030521.12,Q810V0
ENSMUSG00000030522.15,Q7TPM9
ENSMUSG00000030523.19,Q2TV84
ENSMUSG00000011306.8,Q8CH02
ENSMUSG00000011382.9,Q9DBB8
ENSMUSG00000011427.17,Q80ZX2
ENSMUSG00000011463.6,B2RS76
ENSMUSG00000011589.10,Q7TPM6
ENSMUSG00000011632.8,Q9CQD7
ENSMUSG00000011658.17,Q3UYI6
ENSMUSG00000011751.17,"['D3YWH8', 'E9PZC2', 'E9PX29', 'Q91ZE6']"
ENSMUSG00000011752.8,Q9DBJ1
ENSMUSG00000011831.17,"['E9Q7X9', 'Q3TMK4', 'E9Q9B1', 'E9PWR7', 'F8VPT6']"
ENSMUSG00000011832.17,"['H3BLD3', 'A0A6I8MWZ4', 'H3BL92', 'H3BJ67', 'H3BJ57', 'H3BKQ3', 'H3BJX1']"
ENSMUSG00000011837.5,Q91XA5
ENSMUSG00000026272.7,O35423
ENSMUSG00000026273.14,Q8BVN4
ENSMUSG00000026274.12,Q8CEE6
ENSMUSG00000026275.14,Q3UM45
ENSMUSG00000026276.21,P42208
ENSMUSG00000026277.15,Q9Z2W1
ENSMUSG00000026278.15,O35425
ENSMUSG00000026279.15,Q6P3Z3
ENSMUSG00000026280.18,"['A0A0R4J065', 'A0A087WNY2', 'A0A087WRT0', 'A0A087WNR6', 'D3YZP6']"
ENSMUSG00000026281.16,P97930
ENSMUSG00000026283.14,Q9D8Y8
ENSMUSG00000027109.17,O70494
ENSMUSG00000027111.17,Q61739
ENSMUSG00000027115.15,Q91WD7
ENSMUSG00000027122.16,Q8BIX3
ENSMUSG00000027130.16,Q924N4
ENSMUSG00000027131.4,Q9CZX9
ENSMUSG00000027132.4,Q9CWJ3
ENSMUSG00000027133.4,Q9CQS2
ENSMUSG00000027134.5,Q6NVG1
ENSMUSG00000027160.17,Q3UI66
ENSMUSG00000027162.8,O88952
ENSMUSG00000008496.20,Q00196
ENSMUSG00000008540.12,Q91VS7
ENSMUSG00000008575.18,P97863
ENSMUSG00000008601.13,Q9WTL2
ENSMUSG00000008604.12,Q99NB8
ENSMUSG00000008658.17,Q9JJ43
ENSMUSG00000008668.16,P62270
ENSMUSG00000008682.14,Q6ZWV3
ENSMUSG00000008683.17,P62245
ENSMUSG00000008690.16,Q8BSP2
ENSMUSG00000008730.18,O88904
ENSMUSG00000008734.10,Q923Z0
ENSMUSG00000035208.17,B1ARD8
ENSMUSG00000035211.11,Q3U3V8
ENSMUSG00000035212.15,O89013
ENSMUSG00000035215.10,Q9CQQ8
ENSMUSG00000035226.6,P60191
ENSMUSG00000035227.8,Q9CYN2
ENSMUSG00000035228.16,Q3ULM0
ENSMUSG00000035232.9,Q922H2
ENSMUSG00000035234.19,Q8BPZ8
ENSMUSG00000035235.14,Q9CYB0
ENSMUSG00000035236.18,Q8C8N2
ENSMUSG00000000753.16,P97298
ENSMUSG00000000759.15,P58854
ENSMUSG00000000776.14,Q91WD1
ENSMUSG00000000782.17,Q00417
ENSMUSG00000000787.13,Q62167
ENSMUSG00000000791.10,Q60837
ENSMUSG00000000794.10,P58391
ENSMUSG00000000804.15,F8VPZ3
ENSMUSG00000000805.19,Q64444
ENSMUSG00000000811.15,"['G3X8P6', 'D3Z0H7']"
ENSMUSG00000000817.11,P41047
ENSMUSG00000000823.17,"['Q6PHP4', 'B7ZCR8', 'F6PYY4', 'B7ZCR5', 'F6R5G3', 'B7ZCR6']"
ENSMUSG00000035109.15,Q6S5L9
ENSMUSG00000035112.18,Q80UE6
ENSMUSG00000035121.7,Q6R2P8
ENSMUSG00000035125.11,Q8BKT3
ENSMUSG00000035126.20,E9PYY5
ENSMUSG00000035129.7,
ENSMUSG00000035133.10,P97393
ENSMUSG00000035139.15,"['Q8BYU9', 'Q3U1C4']"
ENSMUSG00000035142.19,Q9CWD8
ENSMUSG00000035148.5,O88416
ENSMUSG00000035150.16,Q9Z0N1
ENSMUSG00000041119.13,O70628
ENSMUSG00000041120.7,Q61477
ENSMUSG00000041124.12,Q91YU3
ENSMUSG00000041126.17,Q3THW5
ENSMUSG00000041130.11,Q80YR4
ENSMUSG00000041132.12,Q3V2Q8
ENSMUSG00000041133.12,Q9CU62
ENSMUSG00000041134.16,Q8VIH7
ENSMUSG00000041135.16,P58801
ENSMUSG00000041141.8,Q80VM8
ENSMUSG00000041143.17,Q91WU4
ENSMUSG00000035181.7,Q5PRF0
ENSMUSG00000035183.15,Q8C261
ENSMUSG00000035184.16,D3Z5V4
ENSMUSG00000035186.7,P63072
ENSMUSG00000035187.11,Q99MA9
ENSMUSG00000035198.10,P83887
ENSMUSG00000035199.7,Q8R5J9
ENSMUSG00000035200.8,Q8R493
ENSMUSG00000035202.9,Q8VDC0
ENSMUSG00000035203.17,Q80VP1
ENSMUSG00000035206.11,Q3TD49
ENSMUSG00000051220.3,Q8BHK9
ENSMUSG00000051223.15,Q9CQC6
ENSMUSG00000051224.14,Q3US16
ENSMUSG00000051225.10,Q8K2P2
ENSMUSG00000051228.6,P83503
ENSMUSG00000051232.14,Q5SYH2
ENSMUSG00000051234.7,Q9WTZ1
ENSMUSG00000051235.11,Q8BMI4
ENSMUSG00000051236.14,"['A0A0R4J139', 'D3YUC9']"
ENSMUSG00000051238.7,Q8VCI7
ENSMUSG00000051242.2,E9Q5G2
ENSMUSG00000017300.10,P20801
ENSMUSG00000017307.17,P58137
ENSMUSG00000017309.12,Q1ERP8
ENSMUSG00000017314.13,Q9WV34
ENSMUSG00000017344.5,P29788
ENSMUSG00000017376.16,O54949
ENSMUSG00000017386.11,Q61382
ENSMUSG00000017390.16,P05063
ENSMUSG00000017400.11,Q8R1B0
ENSMUSG00000017404.13,P84099
ENSMUSG00000017405.15,Q91ZR4
ENSMUSG00000017412.16,Q8R0S4
ENSMUSG00000003418.12,Q8K4T1
ENSMUSG00000003420.9,Q61559
ENSMUSG00000003421.14,Q9D6T0
ENSMUSG00000003423.16,Q9CQJ2
ENSMUSG00000003429.12,P62281
ENSMUSG00000003435.10,O55201
ENSMUSG00000003437.15,Q8K2T8
ENSMUSG00000003438.18,Q9D880
ENSMUSG00000003444.9,Q9DB91
ENSMUSG00000003452.16,Q8BR07
ENSMUSG00000003458.13,P57716
ENSMUSG00000003464.14,Q8VCI5
ENSMUSG00000025466.20,Q8R2K1
ENSMUSG00000025468.16,Q9DCA7
ENSMUSG00000025470.12,Q6P0X2
ENSMUSG00000025473.17,Q05910
ENSMUSG00000025474.10,Q921G8
ENSMUSG00000025475.18,Q8C4G9
ENSMUSG00000025477.15,Q7TNC9
ENSMUSG00000025478.16,"['D3Z360', 'A0A0R4J1N0', 'Q3TMU8']"
ENSMUSG00000025479.10,Q05421
ENSMUSG00000025481.13,Q9CRB3
ENSMUSG00000025484.10,O35153
ENSMUSG00000024663.21,Q8VDV3
ENSMUSG00000024664.6,Q9JJE7
ENSMUSG00000024665.9,Q9Z0R9
ENSMUSG00000024666.7,Q9D6G5
ENSMUSG00000024667.13,Q9CQC4
ENSMUSG00000024668.9,Q8C6I2
ENSMUSG00000024669.9,P13379
ENSMUSG00000024670.18,Q61003
ENSMUSG00000024672.12,"['F6TW47', 'E9Q9V5', 'Q9D2W6', 'Q99N04']"
ENSMUSG00000024673.10,P19437
ENSMUSG00000024675.20,"['D3YZH6', 'Q3U5N6', 'Q9D3F6']"
ENSMUSG00000050248.12,Q8K1G2
ENSMUSG00000050270.13,Q8BP07
ENSMUSG00000050271.13,Q571I4
ENSMUSG00000050288.7,Q9JIP6
ENSMUSG00000050295.5,Q61572
ENSMUSG00000050296.15,E9Q876
ENSMUSG00000050299.9,
ENSMUSG00000050304.5,Q99ML6
ENSMUSG00000050310.10,Q6QI06
ENSMUSG00000050312.13,Q8CCT7
ENSMUSG00000050315.15,Q91YE8
ENSMUSG00000027386.10,Q501P1
ENSMUSG00000027387.12,Q9JJ48
ENSMUSG00000027394.14,P38585
ENSMUSG00000027395.16,P70700
ENSMUSG00000027397.15,Q61609
ENSMUSG00000027398.14,P10749
ENSMUSG00000027399.2,P01582
ENSMUSG00000027401.10,Q08189
ENSMUSG00000027404.17,P27048
ENSMUSG00000027405.17,Q9D6Z1
ENSMUSG00000027406.14,"['V9GXV0', 'A0A668KL51', 'Q91VA7']"
ENSMUSG00000061731.10,P97464
ENSMUSG00000061740.9,"['Q9JKY7', 'A0A2R8VKC7']"
ENSMUSG00000061751.17,A2CG49
ENSMUSG00000061755.11,E9Q6J5
ENSMUSG00000061758.14,"['G5E895', 'D3Z494', 'S4R2G9']"
ENSMUSG00000061759.16,A6H630
ENSMUSG00000061778.11,Q9CWP6
ENSMUSG00000061780.7,P03953
ENSMUSG00000061787.16,P63276
ENSMUSG00000061808.5,P07309
ENSMUSG00000061815.12,Q3TYX8
ENSMUSG00000074978.5,
ENSMUSG00000074994.7,A0A338P6K9
ENSMUSG00000075000.12,Q8VCQ3
ENSMUSG00000075010.7,
ENSMUSG00000075012.5,Q8BQB4
ENSMUSG00000075020.8,
ENSMUSG00000075025.11,
ENSMUSG00000075028.13,A2AGX3
ENSMUSG00000075029.8,
ENSMUSG00000038241.17,Q60952
ENSMUSG00000038242.13,Q3TYQ9
ENSMUSG00000038244.15,Q8BML1
ENSMUSG00000038246.8,Q9WTJ8
ENSMUSG00000038248.9,Q0P5V2
ENSMUSG00000038250.10,Q8BW70
ENSMUSG00000038252.14,"['A0A0R4J0H7', 'A0A087WRK6', 'A0A087WNQ1']"
ENSMUSG00000038253.7,P09021
ENSMUSG00000038256.16,Q9D219
ENSMUSG00000038257.11,Q91XP5
ENSMUSG00000038260.11,Q7TN37
ENSMUSG00000044609.7,
ENSMUSG00000044617.9,Q6PDK0
ENSMUSG00000044626.14,Q8CIV3
ENSMUSG00000044627.12,Q8K3D3
ENSMUSG00000044628.6,Q8K0W3
ENSMUSG00000044629.6,Q5M8N0
ENSMUSG00000044636.7,Q8BGQ2
ENSMUSG00000044641.8,Q9JK83
ENSMUSG00000044645.9,
ENSMUSG00000044646.16,Q8VCZ7
ENSMUSG00000044667.13,Q7TME0
ENSMUSG00000015396.5,O88324
ENSMUSG00000015401.13,Q9ESG4
ENSMUSG00000015405.16,Q8R0I0
ENSMUSG00000015437.6,P04187
ENSMUSG00000015451.17,
ENSMUSG00000015452.15,Q62151
ENSMUSG00000015461.16,"['G3UX19', 'G3UX56', 'G3UXQ6', 'A0A0A0MQ69']"
ENSMUSG00000015467.15,Q6GUQ1
ENSMUSG00000015468.15,P31695
ENSMUSG00000015474.17,O35448
ENSMUSG00000015476.7,O35449
ENSMUSG00000015478.14,O35445
ENSMUSG00000034786.18,Q3U1Z5
ENSMUSG00000034789.9,P35290
ENSMUSG00000034792.9,P30678
ENSMUSG00000034793.16,Q6NSQ9
ENSMUSG00000034795.15,Q8BVN0
ENSMUSG00000034796.15,Q0VE82
ENSMUSG00000034799.17,Q4KUS2
ENSMUSG00000034800.16,Q8BIQ3
ENSMUSG00000034801.14,Q02384
ENSMUSG00000034807.10,Q8K297
ENSMUSG00000034810.8,B1AYL1
ENSMUSG00000022149.19,P06683
ENSMUSG00000022150.17,"['A0A0R4J104', 'A0A1Y7VGS2', 'E0CYJ2', 'F6TQN9', 'E0CZ53', 'E0CXT5', 'Q9DCE6', 'E9QL31', 'E9PX84', 'Q3TRE6']"
ENSMUSG00000022151.17,Q9D6K7
ENSMUSG00000022159.17,P59279
ENSMUSG00000022160.19,"['A0A0R4J041', 'G3UX68', 'G3UY98', 'G3UZP2', 'G3UXX7', 'G3UYB5', 'G5E922', 'G3UXN3', 'G3UZP3']"
ENSMUSG00000022174.9,P61804
ENSMUSG00000022175.10,Q7TQH7
ENSMUSG00000022176.12,"['E9PVZ0', 'F6Z0Z5', 'E9Q4D5']"
ENSMUSG00000022177.10,Q8BFT2
ENSMUSG00000022178.12,Q91XC0
ENSMUSG00000022179.6,Q8K2W9
ENSMUSG00000020850.15,Q99PV0
ENSMUSG00000020857.12,Q01768
ENSMUSG00000020859.17,Q58A65
ENSMUSG00000020863.16,Q5SUF2
ENSMUSG00000020864.14,Q5SUE8
ENSMUSG00000020865.17,B2RX12
ENSMUSG00000020866.18,"['Q5SUG2', 'Q5SUF9', 'Q5SUF5', 'Q5SUF8', 'Q5SUG1', 'Q5SUG3', 'Q5SUF6', 'Q5SUG0', 'Q5SUF7', 'E9PWL1', 'Q5SUG4']"
ENSMUSG00000020868.16,Q9EPL0
ENSMUSG00000020869.9,Q922Q8
ENSMUSG00000020871.9,P70436
ENSMUSG00000020873.16,P97858
ENSMUSG00000033671.19,E9Q309
ENSMUSG00000033676.14,P63080
ENSMUSG00000033684.15,Q8BND5
ENSMUSG00000033685.14,P70406
ENSMUSG00000033688.11,Q9DBD0
ENSMUSG00000033697.17,P59281
ENSMUSG00000033701.14,Q9D061
ENSMUSG00000033703.10,Q7TMC8
ENSMUSG00000033705.18,Q80TF6
ENSMUSG00000033706.14,Q3TYX3
ENSMUSG00000033707.10,Q8BHA1
ENSMUSG00000010067.14,Q99MK9
ENSMUSG00000010080.16,Q91W69
ENSMUSG00000010095.14,P10852
ENSMUSG00000010097.16,Q99JX7
ENSMUSG00000010110.18,Q8K1E0
ENSMUSG00000010122.15,Q8K0H1
ENSMUSG00000010142.13,Q9ET35
ENSMUSG00000010154.8,Q8K1S6
ENSMUSG00000010175.14,P48437
ENSMUSG00000010205.12,Q9CW46
ENSMUSG00000010277.8,Q5SYL3
ENSMUSG00000010290.8,Q922M7
ENSMUSG00000033712.7,Q8VDP4
ENSMUSG00000033713.13,Q499D0
ENSMUSG00000033715.16,"['A0A1Y7VNR1', 'Q91WT7']"
ENSMUSG00000033717.7,Q01338
ENSMUSG00000033720.13,Q925N0
ENSMUSG00000033721.17,Q9R0C8
ENSMUSG00000033722.10,"['A0A087WP46', 'F6T2X5', 'A0A087WRH5']"
ENSMUSG00000033728.15,Q8VC16
ENSMUSG00000033730.5,P43300
ENSMUSG00000033732.11,Q921M3
ENSMUSG00000033735.10,"['Q91XH5', 'G3UXX3', 'G3UZ79']"
ENSMUSG00000022814.7,P13439
ENSMUSG00000022816.12,Q62356
ENSMUSG00000022817.16,"['G5E8F8', 'A0A338P795', 'Q6PE70']"
ENSMUSG00000022818.14,"['S4R196', 'E9PZ31']"
ENSMUSG00000022820.5,Q9CQC7
ENSMUSG00000022821.14,O09173
ENSMUSG00000022822.17,Q9R1X5
ENSMUSG00000022827.15,Q9D4V7
ENSMUSG00000022828.11,Q9D0D5
ENSMUSG00000022829.15,Q5DQR4
ENSMUSG00000022831.15,P49710
ENSMUSG00000028926.16,O35495
ENSMUSG00000028927.7,Q08642
ENSMUSG00000028931.13,P62482
ENSMUSG00000028932.9,P46471
ENSMUSG00000028933.12,Q9CX47
ENSMUSG00000028936.16,P67984
ENSMUSG00000028937.15,Q91V12
ENSMUSG00000028943.19,Q9ET47
ENSMUSG00000028944.15,Q91WG5
ENSMUSG00000028945.10,Q921J2
ENSMUSG00000028948.17,Q3TZX8
ENSMUSG00000060680.3,
ENSMUSG00000060681.16,A1L3P4
ENSMUSG00000060703.13,Q9DCG2
ENSMUSG00000060708.5,Q8VED2
